age;workclass;fnlwgt;education;education_num;marital_status;occupation;relationship;race;sex;hours_per_week;country;salary
(61,90];Self-emp-not-inc;165968;Associate;(10,12];Spouseless;Exec-managerial;Not-in-family;White or Asian-Pac-Islander;Female;<40;US;0
(37,43];Private;185099;Bachelors;(12,13];With Spouse;Prof-specialty;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;1
(43,54];Federal-gov;268281;Associate;(10,12];Spouseless;Administration;Unmarried;White or Asian-Pac-Islander;Female;40;US;0
(43,54];Private;154949;High School;(8,9];Spouseless;Machine-op-inspct;Not-in-family;Other;Female;40;US;0
(33,35];Private;176711;High School;(8,9];Spouseless;Service;Child or other relative;White or Asian-Pac-Islander;Male;40;US;0
(21,23];Private;165064;Some-college;(9,10];With Spouse;Sales;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(29,33];Private;213750;Associate;(10,12];Spouseless;Service;Not-in-family;White or Asian-Pac-Islander;Male;>40;US;0
(43,54];Self-emp-not-inc;77132;Some-college;(9,10];Spouseless;Sales;Not-in-family;White or Asian-Pac-Islander;Male;>40;US;0
[17,21];Private;109667;Some-college;(9,10];Spouseless;Service;Child or other relative;White or Asian-Pac-Islander;Male;40;US;0
(35,37];Private;162164;High School;(8,9];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
(37,43];Private;219591;<= 12th;[1,8];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
[17,21];Other;327462;<= 12th;[1,8];Spouseless;Other;Not-in-family;White or Asian-Pac-Islander;Female;40;US;0
(61,90];Private;236943;<= 12th;[1,8];Spouseless;Agriculture;Not-in-family;Other;Male;<40;US;0
(37,43];Private;89226;Bachelors;(12,13];With Spouse;Sales;Wife or husband;White or Asian-Pac-Islander;Male;40;US;1
[17,21];Private;124751;Some-college;(9,10];Spouseless;Administration;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(43,54];Local-gov;144122;Masters;(13,16];Spouseless;Prof-specialty;Not-in-family;White or Asian-Pac-Islander;Female;40;US;1
(25,29];Private;98769;Bachelors;(12,13];Spouseless;Sales;Not-in-family;White or Asian-Pac-Islander;Male;>40;US;0
(54,61];Federal-gov;170066;Associate;(10,12];Spouseless;Tech and Secutity;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
(43,54];Self-emp-inc;162439;High School;(8,9];With Spouse;Exec-managerial;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;1
(43,54];Private;22900;High School;(8,9];Spouseless;Service;Not-in-family;White or Asian-Pac-Islander;Female;40;US;0
(29,33];Local-gov;102130;Some-college;(9,10];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
[17,21];Other;215743;<= 12th;[1,8];Spouseless;Other;Child or other relative;White or Asian-Pac-Islander;Male;40;US;0
(33,35];Private;381583;Some-college;(9,10];With Spouse;Craft-repair;Wife or husband;Other;Male;>40;US;1
(54,61];Local-gov;198277;<= 12th;[1,8];Spouseless;Service;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
[17,21];Private;243178;High School;(8,9];Spouseless;Service;Child or other relative;White or Asian-Pac-Islander;Male;<40;US;0
(37,43];Local-gov;177305;Bachelors;(12,13];With Spouse;Prof-specialty;Wife or husband;White or Asian-Pac-Islander;Male;<40;US;0
[17,21];Private;167149;Some-college;(9,10];Spouseless;Sales;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(23,25];Private;270872;High School;(8,9];Spouseless;Craft-repair;Child or other relative;White or Asian-Pac-Islander;Male;40;Non-US;0
(29,33];Private;382368;Some-college;(9,10];Spouseless;Administration;Not-in-family;White or Asian-Pac-Islander;Male;40;Non-US;0
(43,54];Local-gov;277144;Bachelors;(12,13];Spouseless;Prof-specialty;Child or other relative;White or Asian-Pac-Islander;Male;>40;US;0
[17,21];State-gov;145651;Some-college;(9,10];Spouseless;Sales;Child or other relative;Other;Female;<40;US;0
(37,43];Private;171351;Some-college;(9,10];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
[17,21];Private;265099;<= 12th;[1,8];Spouseless;Service;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(21,23];Private;105617;<= 12th;[1,8];Spouseless;Transport-moving;Child or other relative;White or Asian-Pac-Islander;Male;40;US;0
(35,37];Local-gov;217689;Some-college;(9,10];With Spouse;Service;Wife or husband;Other;Male;<40;US;0
(43,54];Other;81136;Associate;(10,12];Spouseless;Other;Unmarried;White or Asian-Pac-Islander;Male;<40;US;0
(37,43];Self-emp-not-inc;73883;Bachelors;(12,13];Spouseless;Sales;Unmarried;White or Asian-Pac-Islander;Male;>40;US;0
(29,33];Private;339482;<= 12th;[1,8];With Spouse;Machine-op-inspct;Wife or husband;White or Asian-Pac-Islander;Male;40;Non-US;0
(37,43];Private;326232;Some-college;(9,10];Spouseless;Transport-moving;Unmarried;White or Asian-Pac-Islander;Male;40;US;1
(25,29];Private;106316;Above Masters;(13,16];Spouseless;Prof-specialty;Not-in-family;White or Asian-Pac-Islander;Female;<40;US;0
(61,90];Local-gov;198728;Some-college;(9,10];Spouseless;Transport-moving;Unmarried;White or Asian-Pac-Islander;Male;40;US;0
(29,33];Federal-gov;126501;Associate;(10,12];Spouseless;Prof-specialty;Child or other relative;White or Asian-Pac-Islander;Male;40;US;0
(43,54];Private;233802;Masters;(13,16];With Spouse;Exec-managerial;Wife or husband;Other;Male;>40;US;0
(35,37];Self-emp-not-inc;204501;Bachelors;(12,13];With Spouse;Sales;Wife or husband;White or Asian-Pac-Islander;Male;<40;Non-US;1
(25,29];Private;208249;Some-college;(9,10];Spouseless;Tech and Secutity;Not-in-family;White or Asian-Pac-Islander;Male;<40;US;0
(37,43];Private;188693;Some-college;(9,10];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(54,61];Self-emp-inc;93272;<= 12th;[1,8];With Spouse;Sales;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
[17,21];Private;159299;<= 12th;[1,8];Spouseless;Service;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
[17,21];Other;303588;Some-college;(9,10];Spouseless;Other;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(43,54];Private;35136;<= 12th;[1,8];Spouseless;Administration;Child or other relative;Other;Male;40;US;0
[17,21];Private;139576;High School;(8,9];Spouseless;Administration;Child or other relative;White or Asian-Pac-Islander;Female;40;US;0
(21,23];Private;252355;High School;(8,9];Spouseless;Service;Not-in-family;White or Asian-Pac-Islander;Male;<40;US;0
(43,54];Self-emp-not-inc;83812;Bachelors;(12,13];Spouseless;Exec-managerial;Not-in-family;White or Asian-Pac-Islander;Male;>40;US;0
(35,37];Private;89718;High School;(8,9];With Spouse;Sales;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(61,90];Private;222810;Associate;(10,12];Spouseless;Exec-managerial;Not-in-family;White or Asian-Pac-Islander;Female;40;US;0
(25,29];Private;456618;High School;(8,9];Spouseless;Service;Not-in-family;White or Asian-Pac-Islander;Male;40;Non-US;0
[17,21];Private;296158;<= 12th;[1,8];With Spouse;Service;Wife or husband;White or Asian-Pac-Islander;Male;<40;US;0
(37,43];Private;162140;High School;(8,9];Spouseless;Craft-repair;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
(25,29];Private;36601;Some-college;(9,10];Spouseless;Service;Unmarried;White or Asian-Pac-Islander;Female;<40;US;0
(25,29];Private;195337;Some-college;(9,10];Spouseless;Machine-op-inspct;Not-in-family;White or Asian-Pac-Islander;Female;40;US;0
[17,21];State-gov;282721;Some-college;(9,10];Spouseless;Service;Not-in-family;Other;Male;<40;US;0
(37,43];Private;206049;Some-college;(9,10];With Spouse;Transport-moving;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
[17,21];Private;223392;High School;(8,9];Spouseless;Service;Child or other relative;White or Asian-Pac-Islander;Male;<40;US;0
(37,43];Private;27821;Associate;(10,12];With Spouse;Transport-moving;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(35,37];Private;131827;High School;(8,9];Spouseless;Craft-repair;Unmarried;White or Asian-Pac-Islander;Male;40;US;0
(29,33];Private;549413;Some-college;(9,10];With Spouse;Administration;Wife or husband;Other;Male;40;US;1
(33,35];Private;69491;High School;(8,9];With Spouse;Service;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(43,54];Local-gov;193755;Associate;(10,12];Spouseless;Tech and Secutity;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
(29,33];Private;598802;Some-college;(9,10];Spouseless;Administration;Unmarried;Other;Female;40;US;0
(61,90];Local-gov;259762;High School;(8,9];With Spouse;Exec-managerial;Wife or husband;White or Asian-Pac-Islander;Male;<40;US;0
[17,21];Private;266255;High School;(8,9];Spouseless;Sales;Child or other relative;White or Asian-Pac-Islander;Female;40;US;0
(54,61];Private;32954;Associate;(10,12];Spouseless;Prof-specialty;Not-in-family;White or Asian-Pac-Islander;Female;<40;US;0
(37,43];Private;291808;High School;(8,9];Spouseless;Tech and Secutity;Not-in-family;Other;Female;40;US;0
(33,35];Private;190728;High School;(8,9];Spouseless;Prof-specialty;Unmarried;White or Asian-Pac-Islander;Female;40;US;0
(21,23];Private;59184;Associate;(10,12];Spouseless;Administration;Not-in-family;White or Asian-Pac-Islander;Male;>40;US;0
(37,43];Private;196456;Masters;(13,16];Spouseless;Prof-specialty;Not-in-family;White or Asian-Pac-Islander;Female;40;US;0
(54,61];Private;147989;Some-college;(9,10];With Spouse;Tech and Secutity;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;1
(43,54];Private;195784;<= 12th;[1,8];Spouseless;Service;Unmarried;White or Asian-Pac-Islander;Male;40;US;0
[17,21];Private;202214;Associate;(10,12];Spouseless;Administration;Not-in-family;White or Asian-Pac-Islander;Female;<40;US;0
(37,43];Self-emp-inc;225165;High School;(8,9];With Spouse;Exec-managerial;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(21,23];Private;54825;High School;(8,9];Spouseless;Sales;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
(37,43];Private;188905;<= 12th;[1,8];Spouseless;Machine-op-inspct;Not-in-family;White or Asian-Pac-Islander;Female;40;Non-US;0
[17,21];Private;132636;<= 12th;[1,8];Spouseless;Transport-moving;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(37,43];Local-gov;228320;<= 12th;[1,8];Spouseless;Service;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
(35,37];Private;415500;Some-college;(9,10];With Spouse;Machine-op-inspct;Wife or husband;Other;Male;40;US;1
[17,21];Private;254247;<= 12th;[1,8];Spouseless;Administration;Child or other relative;White or Asian-Pac-Islander;Male;<40;Non-US;0
(37,43];Private;255635;<= 12th;[1,8];With Spouse;Machine-op-inspct;Wife or husband;Other;Male;40;Non-US;0
(43,54];Private;96080;<= 12th;[1,8];Spouseless;Craft-repair;Unmarried;White or Asian-Pac-Islander;Female;40;US;0
[17,21];Other;78181;High School;(8,9];Spouseless;Other;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(43,54];Local-gov;339547;Above Masters;(13,16];With Spouse;Administration;Wife or husband;White or Asian-Pac-Islander;Male;40;Non-US;1
(43,54];Self-emp-not-inc;126500;<= 12th;[1,8];With Spouse;Sales;Wife or husband;White or Asian-Pac-Islander;Male;40;Non-US;0
(29,33];Private;511289;High School;(8,9];Spouseless;Agriculture;Not-in-family;White or Asian-Pac-Islander;Male;>40;US;0
(29,33];Private;159574;<= 12th;[1,8];With Spouse;Administration;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
(25,29];Private;224105;High School;(8,9];With Spouse;Machine-op-inspct;Wife or husband;White or Asian-Pac-Islander;Male;40;US;1
(54,61];Self-emp-not-inc;128105;High School;(8,9];With Spouse;Agriculture;Wife or husband;White or Asian-Pac-Islander;Male;<40;US;0
(37,43];Local-gov;89508;High School;(8,9];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;40;US;1
(25,29];Private;370242;Some-college;(9,10];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(25,29];Private;67257;Bachelors;(12,13];Spouseless;Exec-managerial;Not-in-family;White or Asian-Pac-Islander;Female;>40;US;0
(23,25];Private;62952;High School;(8,9];Spouseless;Craft-repair;Child or other relative;White or Asian-Pac-Islander;Male;40;US;0
(23,25];Private;111058;Some-college;(9,10];Spouseless;Administration;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
(29,33];Private;29235;Some-college;(9,10];Spouseless;Administration;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(43,54];State-gov;101119;<= 12th;[1,8];With Spouse;Transport-moving;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(43,54];Federal-gov;140516;Masters;(13,16];With Spouse;Prof-specialty;Wife or husband;White or Asian-Pac-Islander;Male;40;US;1
(29,33];Private;159888;Bachelors;(12,13];Spouseless;Sales;Not-in-family;White or Asian-Pac-Islander;Male;>40;US;1
[17,21];Other;45643;Some-college;(9,10];Spouseless;Other;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(21,23];Private;166371;Some-college;(9,10];Spouseless;Tech and Secutity;Child or other relative;White or Asian-Pac-Islander;Male;>40;US;0
(35,37];State-gov;160910;Above Masters;(13,16];With Spouse;Prof-specialty;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
(23,25];State-gov;257064;Some-college;(9,10];With Spouse;Administration;Wife or husband;Other;Male;<40;US;0
(43,54];Self-emp-not-inc;181307;Above Masters;(13,16];With Spouse;Prof-specialty;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;1
(29,33];Private;83253;High School;(8,9];With Spouse;Prof-specialty;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
(37,43];Private;128700;Some-college;(9,10];Spouseless;Administration;Unmarried;White or Asian-Pac-Islander;Female;40;US;0
[17,21];Private;243010;High School;(8,9];Spouseless;Machine-op-inspct;Child or other relative;Other;Male;<40;US;0
(33,35];Self-emp-not-inc;37778;Associate;(10,12];With Spouse;Agriculture;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
(23,25];Private;132320;Bachelors;(12,13];Spouseless;Exec-managerial;Child or other relative;White or Asian-Pac-Islander;Male;>40;US;0
(29,33];Private;234755;High School;(8,9];Spouseless;Craft-repair;Unmarried;Other;Male;40;US;0
(33,35];Private;142616;High School;(8,9];Spouseless;Service;Child or other relative;Other;Female;<40;US;0
[17,21];Private;148509;High School;(8,9];Spouseless;Service;Not-in-family;White or Asian-Pac-Islander;Female;40;US;0
(25,29];State-gov;240738;High School;(8,9];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;40;US;1
(23,25];Private;32276;High School;(8,9];Spouseless;Craft-repair;Child or other relative;White or Asian-Pac-Islander;Male;<40;US;0
(43,54];Local-gov;163921;<= 12th;[1,8];With Spouse;Transport-moving;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(23,25];Private;464103;High School;(8,9];Spouseless;Administration;Not-in-family;White or Asian-Pac-Islander;Male;>40;US;0
(43,54];Other;271346;Bachelors;(12,13];With Spouse;Other;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;1
(29,33];Local-gov;327825;High School;(8,9];Spouseless;Tech and Secutity;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(35,37];Private;267085;Some-college;(9,10];With Spouse;Administration;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(43,54];Private;266945;High School;(8,9];With Spouse;Machine-op-inspct;Wife or husband;White or Asian-Pac-Islander;Female;40;Non-US;0
[17,21];Private;234663;High School;(8,9];Spouseless;Service;Child or other relative;White or Asian-Pac-Islander;Male;<40;US;0
(43,54];Self-emp-not-inc;189123;High School;(8,9];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
(54,61];Private;104996;<= 12th;[1,8];With Spouse;Transport-moving;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
(54,61];Private;101265;<= 12th;[1,8];Spouseless;Machine-op-inspct;Unmarried;White or Asian-Pac-Islander;Female;40;Non-US;0
(21,23];Private;184975;High School;(8,9];Spouseless;Service;Child or other relative;White or Asian-Pac-Islander;Female;<40;US;0
(21,23];Private;246965;Associate;(10,12];Spouseless;Administration;Not-in-family;White or Asian-Pac-Islander;Male;<40;US;0
(37,43];Private;227065;High School;(8,9];Spouseless;Prof-specialty;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
(37,43];Private;301867;Bachelors;(12,13];Spouseless;Administration;Not-in-family;White or Asian-Pac-Islander;Female;<40;Non-US;0
[17,21];Private;185948;Some-college;(9,10];Spouseless;Sales;Child or other relative;White or Asian-Pac-Islander;Male;<40;US;0
(43,54];Self-emp-inc;134854;High School;(8,9];With Spouse;Exec-managerial;Wife or husband;White or Asian-Pac-Islander;Male;40;US;1
(29,33];Private;281030;Associate;(10,12];With Spouse;Sales;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(37,43];Private;126701;Bachelors;(12,13];Spouseless;Administration;Unmarried;White or Asian-Pac-Islander;Male;>40;US;1
(43,54];Self-emp-not-inc;95949;Bachelors;(12,13];With Spouse;Craft-repair;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;0
(43,54];Self-emp-not-inc;88528;Associate;(10,12];Spouseless;Exec-managerial;Unmarried;White or Asian-Pac-Islander;Female;>40;US;0
(43,54];Private;24723;<= 12th;[1,8];Spouseless;Exec-managerial;Not-in-family;Other;Female;>40;US;0
(43,54];Other;171411;<= 12th;[1,8];Spouseless;Other;Not-in-family;White or Asian-Pac-Islander;Male;40;US;0
(43,54];Private;184581;High School;(8,9];With Spouse;Machine-op-inspct;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(43,54];Federal-gov;100067;Some-college;(9,10];Spouseless;Service;Unmarried;Other;Female;40;US;0
(35,37];Private;182863;Bachelors;(12,13];With Spouse;Exec-managerial;Wife or husband;White or Asian-Pac-Islander;Male;>40;US;1
[17,21];Other;462294;Some-college;(9,10];Spouseless;Other;Child or other relative;Other;Male;40;US;0
(54,61];Private;85434;High School;(8,9];With Spouse;Transport-moving;Wife or husband;White or Asian-Pac-Islander;Male;40;US;0
(61,90];Private;158092;Bachelors;(12,13];Spouseless;Sales;Not-in-family;White or Asian-Pac-Islander;Male;<40;US;0
